tab	samples
sample	site	height	geologic_classes	geologic_types	lithologies	analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes
SC1-40	SC1	87.8					  248.6	    0.0	    0.0	   90.0	  -89.0	This study	SO-CMD-NORTH
SC1-41	SC1	87.8					  253.6	    0.0	    0.0	   90.0	  -90.0	This study	SO-CMD-NORTH
SC1-42	SC1	92.35					  216.6	    0.0	    0.0	   90.0	  -16.0	This study	SO-CMD-NORTH
SC1-43	SC1	92.35					  247.6	    0.0	    0.0	   90.0	  -19.0	This study	SO-CMD-NORTH
SC1-44	SC1	92.35					  236.6	    0.0	    0.0	   90.0	  -23.0	This study	SO-CMD-NORTH
SC1-45	SC1	92.35					  210.6	    0.0	    0.0	   90.0	  -14.0	This study	SO-CMD-NORTH
SC1-46	SC1	92.35					  202.6	    0.0	    0.0	   90.0	  -22.0	This study	SO-CMD-NORTH
SC1-47	SC1	92.35					  188.6	    0.0	    0.0	   90.0	  -17.0	This study	SO-CMD-NORTH
SC1-48	SC1	92.4					  199.6	    0.0	    0.0	   90.0	  -16.0	This study	SO-CMD-NORTH
SC1-49	SC1	92.4					  178.6	    0.0	    0.0	   90.0	  -24.0	This study	SO-CMD-NORTH
SC1-50	SC1	92.4					  195.6	    0.0	    0.0	   90.0	  -15.0	This study	SO-CMD-NORTH
SC1-51	SC1	92.4					  236.6	    0.0	    0.0	   90.0	  -41.0	This study	SO-CMD-NORTH
SC1-52	SC1	92.85					  188.6	    0.0	    0.0	   90.0	  -10.0	This study	SO-CMD-NORTH
SC1-53	SC1	92.85					  186.6	    0.0	    0.0	   90.0	  -15.0	This study	SO-CMD-NORTH
SC1-54	SC1	92.85					   35.6	    0.0	    0.0	   90.0	   -3.0	This study	SO-CMD-NORTH
SC1-55	SC1	92.85					  220.6	    0.0	    0.0	   90.0	   -3.0	This study	SO-CMD-NORTH
SC1-56	SC1	92.85					   49.6	    0.0	    0.0	   90.0	   -8.0	This study	SO-CMD-NORTH
SC1-57	SC1	30.3					  -87.4	    0.0	    0.0	   90.0	  -30.0	This study	SO-CMD-NORTH
SC1-58	SC1	30.345					  -93.4	    0.0	    0.0	   90.0	  -40.0	This study	SO-CMD-NORTH
SC1-59	SC1	30.37					  -89.4	    0.0	    0.0	   90.0	  -41.0	This study	SO-CMD-NORTH
SC1-60	SC1	30.47					  263.6	    0.0	    0.0	   90.0	  -23.0	This study	SO-CMD-NORTH
SC1-61	SC1	30.49					  258.6	    0.0	    0.0	   90.0	  -26.0	This study	SO-CMD-NORTH
SC1-62	SC1	92.425					   92.6	    0.0	    0.0	   90.0	   -5.0	This study	SO-CMD-NORTH
SC1-63	SC1	92.425					   59.6	    0.0	    0.0	   90.0	   -4.0	This study	SO-CMD-NORTH
SC1-64	SC1	92.425					  207.6	    0.0	    0.0	   90.0	   -4.0	This study	SO-CMD-NORTH
SC1-65	SC1	92.425					  245.6	    0.0	    0.0	   90.0	   -4.0	This study	SO-CMD-NORTH
SC1-66	SC1	92.525					  118.6	    0.0	    0.0	   90.0	   -2.0	This study	SO-CMD-NORTH
SC1-67	SC1	92.525					  121.6	    0.0	    0.0	   90.0	   -4.0	This study	SO-CMD-NORTH
SC1-68	SC1	92.715					  170.6	    0.0	    0.0	   90.0	  -10.0	This study	SO-CMD-NORTH
SC1-69	SC1	92.715					   26.6	    0.0	    0.0	   90.0	   -8.0	This study	SO-CMD-NORTH
SC1-70	SC1	92.715					  -28.4	    0.0	    0.0	   90.0	   -6.0	This study	SO-CMD-NORTH
SC1-71	SC1	92.765					  161.6	    0.0	    0.0	   90.0	   -3.0	This study	SO-CMD-NORTH
SC1-72	SC1	92.765					  110.6	    0.0	    0.0	   90.0	   -8.0	This study	SO-CMD-NORTH
SC1-73	SC1	92.765					  260.6	    0.0	    0.0	   90.0	   -5.0	This study	SO-CMD-NORTH
SC1-74	SC1	92.825					   75.6	    0.0	    0.0	   90.0	   -5.0	This study	SO-CMD-NORTH
SC1-75	SC1	92.825					  209.6	    0.0	    0.0	   90.0	  -12.0	This study	SO-CMD-NORTH
JK2-2	JK2	0					   81.8	    0.0	    0.0	   90.0	   -7.0	This study	SO-CMD-NORTH
JK2-4	JK2	0					  198.8	    0.0	    0.0	   90.0	  -37.0	This study	SO-CMD-NORTH
JK2-6	JK2	0					   68.8	    0.0	    0.0	   90.0	   -6.0	This study	SO-CMD-NORTH
JK2-7	JK2	0					  315.8	    0.0	    0.0	   90.0	   -7.0	This study	SO-CMD-NORTH
JK2-8	JK2	0					   84.8	    0.0	    0.0	   90.0	   -8.0	This study	SO-CMD-NORTH
JK2-9	JK2	0					    3.8	    0.0	    0.0	   90.0	   -2.0	This study	SO-CMD-NORTH
JK2-10	JK2	0					   59.8	    0.0	    0.0	   90.0	   -4.0	This study	SO-CMD-NORTH
JK3-1	JK3	0					  199.8	    0.0	    0.0	   90.0	  -62.0	This study	SO-CMD-NORTH
JK3-2	JK3	0					  198.8	    0.0	    0.0	   90.0	  -69.0	This study	SO-CMD-NORTH
JK3-3	JK3	0					  204.8	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
JK3-4	JK3	0					  202.8	    0.0	    0.0	   90.0	  -64.0	This study	SO-CMD-NORTH
JK3-5	JK3	0					  200.8	    0.0	    0.0	   90.0	  -64.0	This study	SO-CMD-NORTH
JK3-6	JK3	0					   95.8	    0.0	    0.0	   90.0	   -9.0	This study	SO-CMD-NORTH
JK3-7	JK3	0					   97.8	    0.0	    0.0	   90.0	   -4.0	This study	SO-CMD-NORTH
NW1-1	NW1	0					  218.8	    0.0	    0.0	   90.0	  -53.0	This study	SO-CMD-NORTH
NW1-2	NW1	0					  211.2	    0.0	    0.0	   90.0	  -62.0	This study	SO-CMD-NORTH
NW1-3	NW1	0					  213.9	    0.0	    0.0	   90.0	  -71.0	This study	SO-CMD-NORTH
NW1-4	NW1	0					  220.8	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
NW1-5	NW1	0					  223.8	    0.0	    0.0	   90.0	  -71.0	This study	SO-CMD-NORTH
NW1-6	NW1	0					  216.8	    0.0	    0.0	   90.0	  -74.0	This study	SO-CMD-NORTH
NW1-7	NW1	0					  208.8	    0.0	    0.0	   90.0	  -62.0	This study	SO-CMD-NORTH
NW1-8	NW1	0					  216.8	    0.0	    0.0	   90.0	  -65.0	This study	SO-CMD-NORTH
NW1-9	NW1	0					  210.8	    0.0	    0.0	   90.0	  -69.0	This study	SO-CMD-NORTH
NW1-10	NW1	0					  219.8	    0.0	    0.0	   90.0	  -45.0	This study	SO-CMD-NORTH
NW1-11	NW1	0					  216.8	    0.0	    0.0	   90.0	  -39.0	This study	SO-CMD-NORTH
NW1-12	NW1	0					  204.8	    0.0	    0.0	   90.0	  -21.0	This study	SO-CMD-NORTH
NW1-13	NW1	0					  223.3	    0.0	    0.0	   90.0	  -29.0	This study	SO-CMD-NORTH
NW1-14	NW1	0					  216.8	    0.0	    0.0	   90.0	  -22.0	This study	SO-CMD-NORTH
NW2-1	NW2	4.28					  241.8	    0.0	    0.0	   90.0	  -33.0	This study	SO-CMD-NORTH
NW2-2	NW2	4.28					  264.8	    0.0	    0.0	   90.0	  -28.0	This study	SO-CMD-NORTH
NW2-3	NW2	4.31					   53.8	    0.0	    0.0	   90.0	  -48.0	This study	SO-CMD-NORTH
NW2-4	NW2	4.31					  -19.2	    0.0	    0.0	   90.0	  -19.0	This study	SO-CMD-NORTH
NW2-5	NW2	4.29					   20.8	    0.0	    0.0	   90.0	  -27.0	This study	SO-CMD-NORTH
NW2-6	NW2	4.29					  -38.2	    0.0	    0.0	   90.0	  -27.0	This study	SO-CMD-NORTH
NW2-7	NW2	4.29					  -36.2	    0.0	    0.0	   90.0	  -30.0	This study	SO-CMD-NORTH
NW2-8	NW2	4.29					  -46.2	    0.0	    0.0	   90.0	  -28.0	This study	SO-CMD-NORTH
NW2-9	NW2	4.54					   57.8	    0.0	    0.0	   90.0	  -18.0	This study	SO-CMD-NORTH
NW2-10	NW2	4.54					   53.8	    0.0	    0.0	   90.0	  -21.0	This study	SO-CMD-NORTH
NW2-11	NW2	4.54					   25.8	    0.0	    0.0	   90.0	  -18.0	This study	SO-CMD-NORTH
NW2-12	NW2	4.54					  -25.2	    0.0	    0.0	   90.0	  -23.0	This study	SO-CMD-NORTH
NW2-13	NW2	4.54					    0.8	    0.0	    0.0	   90.0	  -27.0	This study	SO-CMD-NORTH
NW2-14	NW2	0.11					    5.8	    0.0	    0.0	   90.0	  -31.0	This study	SO-CMD-NORTH
NW2-15	NW2	0.11					   -2.2	    0.0	    0.0	   90.0	  -31.0	This study	SO-CMD-NORTH
NW2-16	NW2	0.11					  -44.2	    0.0	    0.0	   90.0	  -41.0	This study	SO-CMD-NORTH
NW2-17	NW2	0.11					  -57.2	    0.0	    0.0	   90.0	  -41.0	This study	SO-CMD-NORTH
NW2-18	NW2	0.13					  -51.2	    0.0	    0.0	   90.0	  -32.0	This study	SO-CMD-NORTH
