tab	samples
sample	site	height	geologic_classes	geologic_types	lithologies	analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes
HF1-58	HF1	96.52					  -65.2	    0.0	    9.0	  298.5	  -68.0	This study	SO-CMD-NORTH
HF1-59	HF1	96.57					  -69.2	    0.0	    9.0	  298.5	  -70.0	This study	SO-CMD-NORTH
HF1-60	HF1	96.65					  246.8	    0.0	    9.0	  298.5	  -52.0	This study	SO-CMD-NORTH
HF1-61	HF1	96.7					  249.8	    0.0	    9.0	  298.5	  -40.0	This study	SO-CMD-NORTH
HF1-62	HF1	96.78					  248.8	    0.0	    9.0	  298.5	  -44.0	This study	SO-CMD-NORTH
HF1-63	HF1	96.83					  234.8	    0.0	    9.0	  298.5	  -34.0	This study	SO-CMD-NORTH
HF1-64	HF1	97.3					  -58.2	    0.0	    9.0	  298.5	  -63.0	This study	SO-CMD-NORTH
HF1-65	HF1	98.2					  249.8	    0.0	    9.0	  298.5	  -52.0	This study	SO-CMD-NORTH
HF1-66	HF1	98.3					  -79.2	    0.0	    9.0	  298.5	  -60.0	This study	SO-CMD-NORTH
HF1-67	HF1	98.37					  -70.2	    0.0	    9.0	  298.5	  -51.0	This study	SO-CMD-NORTH
HF1-69	HF1	98.65					  251.8	    0.0	    9.0	  298.5	  -56.0	This study	SO-CMD-NORTH
HF1-70	HF1	98.8					  264.8	    0.0	    9.0	  298.5	  -39.0	This study	SO-CMD-NORTH
HF1-71	HF1	98.92					  260.8	    0.0	    9.0	  298.5	  -58.0	This study	SO-CMD-NORTH
HF1-72	HF1	99					  256.8	    0.0	    9.0	  298.5	  -44.0	This study	SO-CMD-NORTH
HF1-74	HF1	99.19					  240.8	    0.0	    9.0	  298.5	  -42.0	This study	SO-CMD-NORTH
HF1-76	HF1	99.47					  245.8	    0.0	    9.0	  298.5	  -50.0	This study	SO-CMD-NORTH
HF1-77	HF1	99.57					  246.8	    0.0	    9.0	  298.5	  -79.0	This study	SO-CMD-NORTH
HF1-78	HF1	99.7					  261.8	    0.0	    9.0	  298.5	  -81.0	This study	SO-CMD-NORTH
HF1-79	HF1	99.81					  237.8	    0.0	    9.0	  298.5	  -87.0	This study	SO-CMD-NORTH
HF1-80	HF1	99.9					  242.8	    0.0	    9.0	  298.5	  -78.0	This study	SO-CMD-NORTH
HF1-81	HF1	101.66					  -89.2	    0.0	    9.0	  298.5	  -39.0	This study	SO-CMD-NORTH
HF1-82	HF1	101.69					  227.8	    0.0	    9.0	  298.5	  -71.0	This study	SO-CMD-NORTH
HF1-83	HF1	101.8					  252.8	    0.0	    9.0	  298.5	  -39.0	This study	SO-CMD-NORTH
HF1-85	HF1	101.91					  257.8	    0.0	    9.0	  298.5	  -56.0	This study	SO-CMD-NORTH
HF1-86	HF1	102.01					  230.8	    0.0	    9.0	  298.5	  -61.0	This study	SO-CMD-NORTH
HF1-87	HF1	102.02					  251.8	    0.0	    9.0	  298.5	  -54.0	This study	SO-CMD-NORTH
HF1-88	HF1	102.37					  262.8	    0.0	    9.0	  298.5	  -78.0	This study	SO-CMD-NORTH
HF1-89	HF1	103.32					  253.8	    0.0	    9.0	  298.5	  -72.0	This study	SO-CMD-NORTH
HF1-90	HF1	104.85					  246.8	    0.0	    9.0	  298.5	  -47.0	This study	SO-CMD-NORTH
HF1-91	HF1	104.9					  250.8	    0.0	    9.0	  298.5	  -44.0	This study	SO-CMD-NORTH
HF1-94	HF1	106.55					  182.8	    0.0	    9.0	  298.5	  -51.0	This study	SO-CMD-NORTH
HF1-95	HF1	107.1					  195.8	    0.0	    9.0	  298.5	  -50.0	This study	SO-CMD-NORTH
HF1-96	HF1	107.98					  195.8	    0.0	    9.0	  298.5	  -65.0	This study	SO-CMD-NORTH
HF1-97	HF1	108.48					  194.8	    0.0	    9.0	  298.5	  -84.0	This study	SO-CMD-NORTH
HF1-98	HF1	110.92					  234.1	    0.0	    9.0	  298.5	  -52.0	This study	SO-CMD-NORTH
HF1-100	HF1	111.08					  245.6	    0.0	    9.0	  298.5	  -54.0	This study	SO-CMD-NORTH
HF1-101	HF1	111.16					  250.7	    0.0	    9.0	  298.5	  -55.0	This study	SO-CMD-NORTH
HF1-102	HF1	111.4					  245.2	    0.0	    9.0	  298.5	  -52.0	This study	SO-CMD-NORTH
HF1-103	HF1	111.45					  246.5	    0.0	    9.0	  298.5	  -27.0	This study	SO-CMD-NORTH
HF1-104	HF1	111.48					  222.8	    0.0	    9.0	  298.5	  -74.0	This study	SO-CMD-NORTH
HF1-106	HF1	111.73					  246.3	    0.0	    9.0	  298.5	  -45.0	This study	SO-CMD-NORTH
HF1-107	HF1	111.79					  253.1	    0.0	    9.0	  298.5	  -47.0	This study	SO-CMD-NORTH
HF1-108	HF1	112.64					  243.8	    0.0	    9.0	  298.5	  -59.0	This study	SO-CMD-NORTH
HF1-109	HF1	112.68					  254.6	    0.0	    9.0	  298.5	  -76.0	This study	SO-CMD-NORTH
HF1-110	HF1	112.73					  251.2	    0.0	    9.0	  298.5	  -74.0	This study	SO-CMD-NORTH
HF1-111	HF1	112.95					  246.8	    0.0	    9.0	  298.5	  -69.0	This study	SO-CMD-NORTH
HF1-112	HF1	113.08					  253.3	    0.0	    9.0	  298.5	  -74.0	This study	SO-CMD-NORTH
HF1-113	HF1	113.21					  251.4	    0.0	    9.0	  298.5	  -79.0	This study	SO-CMD-NORTH
HF1-114	HF1	113.5					  150.8	    0.0	    9.0	  298.5	  -30.0	This study	SO-CMD-NORTH
HF1-116	HF1	114.12					  239.1	    0.0	    9.0	  298.5	  -54.0	This study	SO-CMD-NORTH
HF1-117	HF1	114.3					  236.5	    0.0	    9.0	  298.5	  -50.0	This study	SO-CMD-NORTH
HF1-118	HF1	114.55					  256.2	    0.0	    9.0	  298.5	  -51.0	This study	SO-CMD-NORTH
HF1-120	HF1	114.68					  261.8	    0.0	    9.0	  298.5	  -60.0	This study	SO-CMD-NORTH
HF1-121	HF1	101.75					  190.8	    0.0	    9.0	  298.5	  -66.0	This study	SO-CMD-NORTH
HF1-122	HF1	101.76					  207.9	    0.0	    9.0	  298.5	  -42.0	This study	SO-CMD-NORTH
HF1-123	HF1	101.85					  206.6	    0.0	    9.0	  298.5	  -47.0	This study	SO-CMD-NORTH
HF1-124	HF1	101.86					  191.6	    0.0	    9.0	  298.5	  -33.0	This study	SO-CMD-NORTH
HF1-125	HF1	101.92					  184.8	    0.0	    9.0	  298.5	  -35.0	This study	SO-CMD-NORTH
